J,h,val,err,,,
0.608762228,1.642677475,0.096849681,0.000319843,,,
0.60867229,1.642920199,0.096819181,0.000319592,,,
0.608582352,1.643162994,0.096788322,0.000319745,,,
0.608492414,1.643405862,0.09676106,0.000319343,,,
0.608402476,1.643648801,0.096726704,0.00031885,,,
0.608312538,1.643891812,0.096698545,0.000319065,,,
0.6082226,1.644134895,0.096672113,0.00031882,,,
0.608132662,1.644378049,0.096639002,0.000319335,,,
0.608042724,1.644621276,0.096604238,0.000319318,,,
0.607952786,1.644864575,0.096572511,0.00031856,,,
0.607862847,1.645107945,0.09654812,0.000318159,,,
0.607772909,1.645351388,0.096514546,0.000318127,,,
0.607682971,1.645594903,0.096481133,0.000318198,,,
0.607593033,1.645838489,0.096453791,0.000318,,,
0.607503095,1.646082148,0.096418385,0.000317848,,,
0.607413157,1.646325879,0.096387875,0.00031828,,,
0.607323219,1.646569683,0.096360496,0.000318459,,,
0.607233281,1.646813558,0.096329394,0.000318804,,,
0.607143343,1.647057506,0.096298921,0.000318674,,,
0.607053405,1.647301526,0.096267818,0.000318795,,,
0.606963467,1.647545618,0.096244245,0.000319004,,,
0.606873529,1.647789783,0.096212146,0.00031913,,,
0.606783591,1.64803402,0.09618395,0.000319259,,,
0.606693653,1.648278329,0.096155693,0.000319981,,,
0.606603714,1.648522711,0.096125247,0.000319632,,,
0.606513776,1.648767166,0.096092383,0.000319695,,,
0.606423838,1.649011692,0.096064256,0.000320261,,,
0.6063339,1.649256292,0.096030276,0.000319807,,,
0.606243962,1.649500964,0.096000884,0.000320125,,,
0.606154024,1.649745708,0.095972415,0.000319938,,,
0.606064086,1.649990526,0.095942412,0.000319611,,,
0.605974148,1.650235416,0.095918725,0.00031918,,,
0.60588421,1.650480378,0.095889001,0.000318773,,,
0.605794272,1.650725413,0.095856651,0.000318533,,,
0.605704334,1.650970521,0.095831744,0.00031836,,,
0.605614396,1.651215702,0.095800985,0.00031815,,,
0.605524458,1.651460956,0.095776184,0.000318105,,,
0.60543452,1.651706283,0.095747545,0.000318196,,,
0.605344582,1.651951682,0.095719205,0.000318026,,,
0.605254644,1.652197155,0.095694171,0.000317646,,,
0.605164706,1.6524427,0.095668382,0.00031793,,,
0.605074768,1.652688318,0.095643759,0.000317726,,,
0.60498483,1.65293401,0.095617264,0.00031754,,,
0.604894891,1.653179774,0.09558615,0.000317521,,,
0.604804953,1.653425612,0.095552214,0.000317468,,,
0.604715015,1.653671522,0.095522253,0.000317144,,,
0.604625077,1.653917506,0.095492121,0.000317099,,,
0.604535139,1.654163563,0.095458303,0.00031786,,,
0.604445201,1.654409693,0.095428958,0.000318041,,,
0.604355263,1.654655897,0.095397422,0.000317951,,,
0.604265325,1.654902173,0.095364183,0.000317855,,,
0.604175387,1.655148524,0.09533665,0.000317575,,,
0.604085449,1.655394947,0.095306365,0.000317587,,,
0.603995511,1.655641444,0.095277851,0.000317774,,,
0.603905573,1.655888014,0.095246198,0.000317609,,,
0.603815635,1.656134658,0.095218588,0.000317636,,,
0.603725697,1.656381375,0.09518438,0.000317414,,,
0.603635759,1.656628166,0.095155698,0.000317688,,,
0.603545821,1.65687503,0.095128693,0.000317364,,,
0.603455883,1.657121968,0.095100548,0.00031735,,,
0.603365945,1.657368979,0.095072297,0.000317013,,,
0.603276007,1.657616064,0.09504391,0.000317075,,,
0.603186069,1.657863223,0.095017526,0.000316944,,,
0.603096131,1.658110455,0.094989528,0.000317066,,,
0.603006193,1.658357762,0.094958592,0.000316511,,,
0.602916255,1.658605142,0.094929444,0.000316142,,,
0.602826317,1.658852595,0.09489867,0.000315678,,,
0.602736379,1.659100123,0.094879308,0.000315235,,,
0.602646441,1.659347724,0.094843209,0.000315409,,,
0.602556503,1.6595954,0.094810717,0.000314649,,,
0.602466565,1.659843149,0.094784178,0.000314392,,,
0.602376627,1.660090973,0.094754318,0.000314847,,,
0.602286689,1.66033887,0.094724282,0.000314739,,,
0.602196751,1.660586841,0.094695438,0.000314612,,,
0.602106813,1.660834887,0.094664656,0.000314732,,,
0.602016875,1.661083007,0.094632251,0.000314406,,,
0.601926937,1.6613312,0.094607036,0.000314112,,,
0.601836999,1.661579468,0.094580808,0.000313786,,,
0.601747061,1.66182781,0.094552036,0.000314075,,,
0.601657123,1.662076227,0.094523012,0.000314305,,,
0.601567185,1.662324717,0.094493651,0.000313979,,,
0.601477247,1.662573282,0.094461511,0.000313866,,,
0.601387309,1.662821922,0.09443426,0.000313922,,,
0.601297371,1.663070635,0.094405269,0.000314482,,,
0.601207432,1.663319423,0.094379346,0.000314218,,,
0.601117494,1.663568286,0.094356655,0.000315166,,,
0.601027556,1.663817223,0.094328312,0.000315271,,,
0.600937618,1.664066235,0.094297041,0.000315253,,,
0.60084768,1.664315321,0.09426422,0.000315276,,,
0.600757742,1.664564481,0.094243817,0.000314906,,,
0.600667804,1.664813717,0.094215521,0.000314617,,,
0.600577867,1.665063026,0.094181403,0.000314525,,,
0.600487929,1.665312411,0.09415605,0.000314225,,,
0.600397991,1.66556187,0.094127811,0.000313963,,,
0.600308053,1.665811404,0.094095063,0.000313922,,,
0.600218115,1.666061013,0.094066707,0.000313459,,,
0.600128177,1.666310697,0.094038314,0.000313569,,,
0.600038239,1.666560455,0.0940136,0.000313413,,,
0.6,1.666666667,0.094002407,0.000313641,,,
0.599910062,1.666916532,0.093977958,0.0003139,,,
0.599820124,1.667166472,0.093945394,0.000313659,,,
0.599730186,1.667416487,0.093919732,0.000313615,,,
0.599640248,1.667666577,0.093892615,0.000313577,,,
0.59955031,1.667916742,0.093863381,0.00031351,,,
0.599460372,1.668166982,0.093836255,0.000313595,,,
0.599370434,1.668417298,0.093803516,0.000313236,,,
0.599280496,1.668667688,0.093773318,0.000312947,,,
0.599190558,1.668918154,0.093742234,0.000313079,,,
0.59910062,1.669168694,0.093710058,0.000312605,,,
0.599010682,1.66941931,0.093679386,0.00031307,,,
0.598920744,1.669670002,0.093649207,0.000312745,,,
0.598830806,1.669920768,0.093620691,0.000312573,,,
0.598740868,1.67017161,0.093592518,0.000312436,,,
0.59865093,1.670422527,0.093562909,0.00031218,,,
0.598560992,1.67067352,0.093533647,0.000312277,,,
0.598471054,1.670924588,0.093498008,0.000312456,,,
0.598381116,1.671175732,0.093473501,0.000312295,,,
0.598291178,1.671426951,0.093434843,0.000311676,,,
0.59820124,1.671678245,0.09340831,0.000312128,,,
0.598111302,1.671929616,0.093378108,0.000312182,,,
0.598021364,1.672181061,0.093352663,0.0003126,,,
0.597931427,1.672432583,0.093320104,0.000312186,,,
0.597841489,1.67268418,0.09329584,0.000312534,,,
0.597751551,1.672935853,0.09326808,0.000312094,,,
0.597661613,1.673187601,0.093234078,0.000312236,,,
0.597571675,1.673439426,0.093208085,0.000312226,,,
0.597481737,1.673691326,0.093172678,0.000312507,,,
0.597391799,1.673943302,0.09313773,0.000312109,,,
0.597301861,1.674195354,0.093110278,0.00031195,,,
0.597211923,1.674447481,0.093081216,0.000312132,,,
0.597121985,1.674699685,0.093053059,0.000312338,,,
0.597032047,1.674951965,0.093018542,0.000312161,,,
0.596942109,1.675204321,0.092994076,0.000312454,,,
0.596852171,1.675456752,0.092959484,0.000312592,,,
0.596762233,1.67570926,0.092934361,0.000312528,,,
0.596672295,1.675961844,0.092906872,0.000312395,,,
0.596582357,1.676214504,0.092879358,0.000312427,,,
0.596492419,1.676467241,0.092846462,0.000312152,,,
0.596402481,1.676720053,0.092818824,0.000311662,,,
0.596312543,1.676972942,0.092787558,0.000311287,,,
0.596222605,1.677225907,0.092758834,0.000310766,,,
0.596132667,1.677478948,0.092732442,0.000310458,,,
0.596042729,1.677732066,0.09270368,0.00031038,,,
0.595952792,1.67798526,0.092674839,0.000310504,,,
0.595862854,1.678238531,0.092641797,0.000310638,,,
0.595772916,1.678491878,0.092603927,0.000310775,,,
0.595682978,1.678745302,0.0925788,0.000311103,,,
0.59559304,1.678998802,0.09255382,0.00031071,,,
0.595503102,1.679252378,0.092522793,0.00031072,,,
0.595413164,1.679506032,0.092494858,0.00031064,,,
0.595323226,1.679759761,0.09247257,0.000310644,,,
0.595233288,1.680013568,0.0924487,0.000310761,,,
0.59514335,1.680267451,0.092414614,0.000310422,,,
0.595053412,1.680521411,0.09238366,0.000310531,,,
0.594963474,1.680775448,0.092349238,0.000310718,,,
0.594873536,1.681029562,0.092319304,0.000310482,,,
0.594783598,1.681283752,0.09229233,0.0003102,,,
0.59469366,1.68153802,0.092262613,0.000310468,,,
0.594603722,1.681792364,0.092231183,0.000310647,,,
0.594513785,1.682046785,0.092199819,0.000310871,,,
0.594423847,1.682301283,0.092172005,0.000310576,,,
0.594333909,1.682555859,0.092140156,0.000310693,,,
0.594243971,1.682810511,0.092110052,0.000310367,,,
0.594154033,1.68306524,0.092084166,0.00030971,,,
0.594064095,1.683320047,0.092055881,0.000309796,,,
0.593974157,1.68357493,0.092027476,0.000310182,,,
0.593884219,1.683829891,0.091996769,0.000309942,,,
0.593794281,1.684084929,0.091960204,0.000310026,,,
0.593704343,1.684340045,0.09193222,0.00030988,,,
0.593614405,1.684595237,0.091903582,0.000309996,,,
0.593524467,1.684850507,0.091876527,0.000310239,,,
0.593434529,1.685105855,0.091849603,0.000310244,,,
0.593344592,1.685361279,0.091820221,0.000310288,,,
0.593254654,1.685616782,0.091789477,0.00031061,,,
0.593164716,1.685872361,0.091754974,0.000310567,,,
0.593074778,1.686128019,0.091730632,0.000310888,,,
0.59298484,1.686383753,0.091701066,0.000310744,,,
0.592894902,1.686639566,0.091674369,0.000310027,,,
0.592804964,1.686895456,0.091651163,0.000310267,,,
0.592715026,1.687151423,0.091620454,0.000309982,,,
0.592625088,1.687407468,0.091593701,0.00031003,,,
0.59253515,1.687663591,0.091564537,0.000310179,,,
0.592445212,1.687919792,0.091533254,0.000309982,,,
0.592355275,1.688176071,0.091507341,0.000309609,,,
0.592265337,1.688432427,0.091478202,0.00030962,,,
0.592175399,1.688688862,0.091453293,0.000309702,,,
0.592085461,1.688945374,0.091423936,0.000309507,,,
0.591995523,1.689201964,0.091395948,0.000309297,,,
0.591905585,1.689458632,0.091366327,0.000309005,,,
0.591815647,1.689715378,0.091338864,0.000309338,,,
0.591725709,1.689972202,0.091307736,0.000309557,,,
0.591635771,1.690229104,0.091276672,0.000309878,,,
0.591545834,1.690486085,0.091247606,0.000309181,,,
0.591455896,1.690743143,0.091222221,0.000309914,,,
0.591365958,1.69100028,0.091190081,0.000309709,,,
0.59127602,1.691257495,0.091164789,0.00030929,,,
0.591186082,1.691514788,0.091136471,0.000309699,,,
0.591096144,1.691772159,0.09110762,0.000310035,,,
0.591006206,1.692029609,0.09108285,0.000310233,,,
0.590916268,1.692287137,0.091057406,0.000309979,,,
0.59082633,1.692544744,0.091033815,0.000310066,,,
0.590736393,1.692802429,0.091000143,0.000310076,,,
0.590646455,1.693060192,0.090972887,0.000309972,,,
0.590556517,1.693318034,0.090942086,0.00030935,,,
0.590466579,1.693575955,0.090912883,0.00030987,,,
0.590376641,1.693833954,0.090883066,0.000310061,,,
0.590286703,1.694092031,0.090857605,0.000309627,,,
0.590196765,1.694350188,0.090824842,0.000309774,,,
0.590106827,1.694608423,0.090797144,0.000309769,,,
0.590016889,1.694866737,0.090771124,0.000310174,,,
0.589926952,1.695125129,0.090740877,0.000310008,,,
0.589837014,1.6953836,0.090714653,0.000309748,,,
0.589747076,1.695642151,0.090687234,0.000309786,,,
0.589657138,1.69590078,0.090658467,0.000309749,,,
0.5895672,1.696159488,0.090633008,0.00030967,,,
0.589477262,1.696418274,0.090603255,0.000310037,,,
0.589387324,1.69667714,0.090574214,0.000310462,,,
0.589297387,1.696936085,0.090547291,0.000310322,,,
0.589207449,1.697195109,0.090517925,0.000309998,,,
0.589117511,1.697454212,0.090492641,0.000309944,,,
0.589027573,1.697713394,0.090468318,0.000310135,,,
0.588937635,1.697972655,0.090440689,0.000310079,,,
0.588847697,1.698231996,0.090412551,0.000309781,,,
0.588757759,1.698491415,0.090383879,0.000310324,,,
0.588667821,1.698750914,0.090353758,0.000310473,,,
0.588577884,1.699010493,0.090320767,0.000310333,,,
0.588487946,1.69927015,0.090293606,0.000310191,,,
0.588398008,1.699529887,0.090264001,0.000310092,,,
0.58830807,1.699789704,0.09023662,0.000310573,,,
0.588218132,1.700049599,0.090212498,0.000310176,,,
0.588128194,1.700309575,0.090184609,0.000310357,,,
0.588038256,1.70056963,0.090155384,0.000310349,,,
0.588,1.700680272,0.090143181,0.000310273,,,
0.587910062,1.70094044,0.090111702,0.00031019,,,
0.587820124,1.701200688,0.0900816,0.000309696,,,
0.587730186,1.701461016,0.0900521,0.000310123,,,
0.587640249,1.701721423,0.090023103,0.000310469,,,
0.587550311,1.70198191,0.089994726,0.000310146,,,
0.587460373,1.702242476,0.089964873,0.000310306,,,
0.587370435,1.702503123,0.089937922,0.000310481,,,
0.587280497,1.702763849,0.089915034,0.000310161,,,
0.587190559,1.703024655,0.089883529,0.000310114,,,
0.587100622,1.703285541,0.089850399,0.000309894,,,
0.587010684,1.703546507,0.089823391,0.000309401,,,
0.586920746,1.703807553,0.08979002,0.000309379,,,
0.586830808,1.704068679,0.089759722,0.000309068,,,
0.58674087,1.704329885,0.08973522,0.000309094,,,
0.586650932,1.704591171,0.089703301,0.000308695,,,
0.586560995,1.704852538,0.089677563,0.000309181,,,
0.586471057,1.705113984,0.089646205,0.00030938,,,
0.586381119,1.705375511,0.089618631,0.000309631,,,
0.586291181,1.705637118,0.089590361,0.000308882,,,
0.586201243,1.705898805,0.089564412,0.00030908,,,
0.586111305,1.706160572,0.089535159,0.00030923,,,
0.586021368,1.70642242,0.089508792,0.000309213,,,
0.58593143,1.706684348,0.08948134,0.000309419,,,
0.585841492,1.706946356,0.089455954,0.000309347,,,
0.585751554,1.707208445,0.089429775,0.000309676,,,
0.585661616,1.707470615,0.08940446,0.000309321,,,
0.585571678,1.707732865,0.089373788,0.000308648,,,
0.585481741,1.707995196,0.089348145,0.000309003,,,
0.585391803,1.708257607,0.089316391,0.000309286,,,
0.585301865,1.708520099,0.08928525,0.0003094,,,
0.585211927,1.708782671,0.089257516,0.000308781,,,
0.585121989,1.709045324,0.089230456,0.00030807,,,
0.585032051,1.709308058,0.089202385,0.000308278,,,
0.584942114,1.709570873,0.089168487,0.000308029,,,
0.584852176,1.709833769,0.089142355,0.000308501,,,
0.584762238,1.710096745,0.089113912,0.000308494,,,
0.5846723,1.710359803,0.08907912,0.000308269,,,
0.584582362,1.710622941,0.089050602,0.000308332,,,
0.584492425,1.71088616,0.089021427,0.000308429,,,
0.584402487,1.711149461,0.088991308,0.000307639,,,
0.584312549,1.711412842,0.088964713,0.000308105,,,
0.584222611,1.711676304,0.088934621,0.000308286,,,
0.584132673,1.711939848,0.088906804,0.000308265,,,
0.584042736,1.712203473,0.088882607,0.000307757,,,
0.583952798,1.712467179,0.088856539,0.000308066,,,
0.58386286,1.712730966,0.088826148,0.000308371,,,
0.583772922,1.712994834,0.088800541,0.000307569,,,
0.583682984,1.713258784,0.088777105,0.000307533,,,
0.583593047,1.713522815,0.088749509,0.000307988,,,
0.583503109,1.713786928,0.088720519,0.000307541,,,
0.583413171,1.714051122,0.088686045,0.000307443,,,
0.583323233,1.714315397,0.088658951,0.000307227,,,
0.583233295,1.714579754,0.088627596,0.000307115,,,
0.583143358,1.714844192,0.088598051,0.000307362,,,
0.58305342,1.715108712,0.088572864,0.000307417,,,
0.582963482,1.715373314,0.088543703,0.000307582,,,
0.582873544,1.715637997,0.088514875,0.000307972,,,
0.582783606,1.715902762,0.088485972,0.000307603,,,
0.582693669,1.716167609,0.088458777,0.000307565,,,
0.582603731,1.716432537,0.088433599,0.000307126,,,
0.582513793,1.716697548,0.088409928,0.000307089,,,
0.582423855,1.71696264,0.088383611,0.000307249,,,
0.582333917,1.717227814,0.088357292,0.000307479,,,
0.58224398,1.71749307,0.088325784,0.000307596,,,
0.582154042,1.717758408,0.088299832,0.000307719,,,
0.582064104,1.718023828,0.08827405,0.000308097,,,
0.581974166,1.718289329,0.088244756,0.000307866,,,
0.581884229,1.718554913,0.088217993,0.000307507,,,
0.581794291,1.71882058,0.088192342,0.000307598,,,
0.581704353,1.719086328,0.088163734,0.000307222,,,
0.581614415,1.719352158,0.088133643,0.000307363,,,
0.581524477,1.719618071,0.08810495,0.000307725,,,
0.58143454,1.719884066,0.088074099,0.000307703,,,
0.581344602,1.720150143,0.088048154,0.000307726,,,
0.581254664,1.720416302,0.088019791,0.000307913,,,
0.581164726,1.720682544,0.087984927,0.000307281,,,
0.581074789,1.720948869,0.087957452,0.000307302,,,
0.580984851,1.721215275,0.087931898,0.00030673,,,
0.580894913,1.721481765,0.087901181,0.000306628,,,
0.580804975,1.721748337,0.087878332,0.000306842,,,
0.580715037,1.722014991,0.087845824,0.000307236,,,
0.5806251,1.722281728,0.087819252,0.000307259,,,
0.580535162,1.722548547,0.087791281,0.000307308,,,
0.580445224,1.72281545,0.087765942,0.000307319,,,
0.580355286,1.723082435,0.087737618,0.000307275,,,
0.580265349,1.723349503,0.08770782,0.000307375,,,
0.580175411,1.723616653,0.087679784,0.000307347,,,
0.580085473,1.723883887,0.087646923,0.000307143,,,
0.579995535,1.724151203,0.087621857,0.000307086,,,
0.579905598,1.724418602,0.087591223,0.000307169,,,
0.57981566,1.724686084,0.087562297,0.000306905,,,
0.579725722,1.724953649,0.087534324,0.000306352,,,
0.579635784,1.725221297,0.087504498,0.000306788,,,
0.579545847,1.725489029,0.08747555,0.000306779,,,
0.579455909,1.725756843,0.08745176,0.000306897,,,
0.579365971,1.726024741,0.087422895,0.000307087,,,
0.579276033,1.726292721,0.087394306,0.000307405,,,
0.579186096,1.726560785,0.087369323,0.00030745,,,
0.579096158,1.726828932,0.087341367,0.000307371,,,
0.57900622,1.727097163,0.087311307,0.000307467,,,
0.578916282,1.727365477,0.0872826,0.000307605,,,
0.578826345,1.727633874,0.087253764,0.000307192,,,
0.578736407,1.727902354,0.087225873,0.000307623,,,
0.578646469,1.728170918,0.087200253,0.000307331,,,
0.578556531,1.728439566,0.087174592,0.000307708,,,
0.578466594,1.728708297,0.087144362,0.000307763,,,
0.578376656,1.728977112,0.087114004,0.000308136,,,
0.578286718,1.72924601,0.08708492,0.000308332,,,
0.57819678,1.729514992,0.087053385,0.000308333,,,
0.578106843,1.729784057,0.087021461,0.000308099,,,
0.578016905,1.730053207,0.086992408,0.000308249,,,
0.577926967,1.73032244,0.086967789,0.000307712,,,
0.57783703,1.730591757,0.086939672,0.000307352,,,
0.577747092,1.730861157,0.08690734,0.000307633,,,
0.577657154,1.731130642,0.086877531,0.000307841,,,
0.577567216,1.731400211,0.086848609,0.000307758,,,
0.577477279,1.731669863,0.086821148,0.000307647,,,
0.577387341,1.7319396,0.086797147,0.000307669,,,
0.577297403,1.73220942,0.086773,0.000307422,,,
0.577207465,1.732479325,0.086743755,0.000307046,,,
0.577117528,1.732749314,0.086719525,0.000306954,,,
0.57702759,1.733019386,0.0866885,0.000306706,,,
0.576937652,1.733289544,0.086661779,0.000306533,,,
0.576847715,1.733559785,0.086628433,0.000306486,,,
0.576757777,1.733830111,0.086597976,0.000306608,,,
0.576667839,1.73410052,0.086573836,0.00030662,,,
0.576577901,1.734371015,0.086542426,0.00030592,,,
0.576487964,1.734641594,0.08651174,0.000306377,,,
0.576398026,1.734912257,0.086482721,0.000306378,,,
0.576308088,1.735183004,0.086454872,0.000306171,,,
0.576218151,1.735453836,0.086424848,0.000306117,,,
0.576128213,1.735724753,0.086398383,0.000305817,,,
0.576038275,1.735995754,0.086371398,0.000305923,,,
0.576,1.736111111,0.086358895,0.000306023,,,
0.575910062,1.736382233,0.086333027,0.000305831,,,
0.575820125,1.73665344,0.086306934,0.000305844,,,
0.575730187,1.736924731,0.086283256,0.000306341,,,
0.575640249,1.737196107,0.086253676,0.00030672,,,
0.575550311,1.737467568,0.08622419,0.000306686,,,
0.575460374,1.737739114,0.08619467,0.000306754,,,
0.575370436,1.738010745,0.086169393,0.000307075,,,
0.575280498,1.73828246,0.08614308,0.00030733,,,
0.575190561,1.738554261,0.086117684,0.000307035,,,
0.575100623,1.738826146,0.08609823,0.000307491,,,
0.575010685,1.739098117,0.086071043,0.000307312,,,
0.574920748,1.739370173,0.086041136,0.00030697,,,
0.57483081,1.739642314,0.086008154,0.000307132,,,
0.574740872,1.73991454,0.08597837,0.00030658,,,
0.574650934,1.740186851,0.085947008,0.00030615,,,
0.574560997,1.740459247,0.085920341,0.000305903,,,
0.574471059,1.740731729,0.085888525,0.000305941,,,
0.574381121,1.741004296,0.085856,0.000305461,,,
0.574291184,1.741276949,0.085820854,0.00030583,,,
0.574201246,1.741549686,0.085793541,0.000305838,,,
0.574111308,1.74182251,0.08576339,0.000305584,,,
0.574021371,1.742095419,0.085737632,0.000305402,,,
0.573931433,1.742368413,0.085710816,0.000305668,,,
0.573841495,1.742641493,0.08567862,0.000305568,,,
0.573751558,1.742914658,0.085653169,0.00030551,,,
0.57366162,1.743187909,0.085627996,0.000305859,,,
0.573571682,1.743461246,0.085600229,0.000305528,,,
0.573481745,1.743734669,0.085575247,0.000305781,,,
0.573391807,1.744008177,0.085547539,0.000305634,,,
0.573301869,1.744281771,0.085519178,0.000305378,,,
0.573211932,1.744555451,0.085493607,0.000305431,,,
0.573121994,1.744829217,0.085467819,0.000305133,,,
0.573032056,1.745103069,0.085443449,0.000305292,,,
0.572942119,1.745377007,0.085415813,0.000305621,,,
0.572852181,1.745651031,0.085387574,0.000305131,,,
0.572762243,1.745925141,0.085362986,0.000305166,,,
0.572672306,1.746199337,0.085335384,0.000305348,,,
0.572582368,1.746473619,0.085307369,0.000305313,,,
0.57249243,1.746747987,0.085279039,0.000305917,,,
0.572402493,1.747022441,0.085245125,0.00030628,,,
0.572312555,1.747296982,0.08521671,0.000305879,,,
0.572222617,1.747571609,0.085193164,0.000305849,,,
0.57213268,1.747846323,0.085162109,0.000305639,,,
0.572042742,1.748121122,0.085131068,0.00030567,,,
0.571952804,1.748396009,0.085105255,0.000305512,,,
0.571862867,1.748670981,0.085083664,0.000306178,,,
0.571772929,1.74894604,0.085049575,0.000306493,,,
0.571682991,1.749221186,0.085026795,0.000306306,,,
0.571593054,1.749496418,0.085003591,0.000306119,,,
0.571503116,1.749771737,0.084971059,0.000306015,,,
0.571413178,1.750047143,0.084941454,0.000306028,,,
0.571323241,1.750322635,0.084916438,0.000306286,,,
0.571233303,1.750598214,0.08489039,0.000306592,,,
0.571143365,1.75087388,0.084865462,0.000306333,,,
0.571053428,1.751149632,0.084836871,0.00030687,,,
0.57096349,1.751425472,0.084811162,0.000306635,,,
0.570873552,1.751701398,0.08478311,0.000306452,,,
0.570783615,1.751977412,0.084758322,0.000306359,,,
0.570693677,1.752253512,0.084727475,0.000306592,,,
0.570603739,1.752529699,0.08470016,0.000306199,,,
0.570513802,1.752805974,0.084670303,0.000306036,,,
0.570423864,1.753082335,0.084642691,0.000305921,,,
0.570333927,1.753358784,0.084613083,0.000306011,,,
0.570243989,1.75363532,0.084587981,0.000306466,,,
0.570154051,1.753911943,0.084563517,0.000306234,,,
0.570064114,1.754188654,0.084528977,0.000306064,,,
0.569974176,1.754465451,0.08449945,0.000306044,,,
0.569884238,1.754742337,0.084469601,0.000305959,,,
0.569794301,1.755019309,0.084444294,0.000305784,,,
0.569704363,1.755296369,0.084421198,0.000305865,,,
0.569614425,1.755573517,0.084392271,0.000305545,,,
0.569524488,1.755850752,0.084366227,0.000306045,,,
0.56943455,1.756128074,0.084336526,0.000305577,,,
0.569344613,1.756405484,0.084303096,0.000305606,,,
0.569254675,1.756682982,0.08427487,0.000305131,,,
0.569164737,1.756960568,0.084247267,0.000305182,,,
0.5690748,1.757238241,0.084223121,0.000305104,,,
0.568984862,1.757516002,0.084193313,0.000304954,,,
0.568894924,1.757793851,0.084166264,0.00030497,,,
0.568804987,1.758071788,0.084138162,0.000304721,,,
0.568715049,1.758349812,0.08411453,0.000304462,,,
0.568625112,1.758627925,0.084090314,0.000304031,,,
0.568535174,1.758906125,0.084060507,0.000304446,,,
0.568445236,1.759184414,0.084028903,0.000304235,,,
0.568355299,1.759462791,0.084000573,0.000304699,,,
0.568265361,1.759741255,0.083970899,0.000305249,,,
0.568175424,1.760019808,0.083942403,0.00030517,,,
0.568085486,1.760298449,0.08391587,0.000304583,,,
0.567995548,1.760577179,0.083890212,0.000304463,,,
0.567905611,1.760855996,0.0838631,0.000304372,,,
0.567815673,1.761134902,0.083831499,0.000303852,,,
0.567725736,1.761413897,0.083807151,0.000303884,,,
0.567635798,1.761692979,0.08378128,0.000304037,,,
0.56754586,1.761972151,0.083750652,0.000303657,,,
0.567455923,1.76225141,0.083724498,0.00030412,,,
0.567365985,1.762530758,0.083696081,0.000303713,,,
0.567276047,1.762810195,0.08367197,0.000304058,,,
0.56718611,1.763089721,0.083645615,0.000303978,,,
0.567096172,1.763369335,0.083618017,0.000304093,,,
0.567006235,1.763649037,0.083597619,0.000304135,,,
0.566916297,1.763928829,0.083567801,0.000304195,,,
0.566826359,1.764208709,0.083538119,0.000303874,,,
0.566736422,1.764488678,0.083514529,0.000303604,,,
0.566646484,1.764768736,0.083485807,0.000304387,,,
0.566556547,1.765048883,0.083463515,0.000304673,,,
0.566466609,1.765329119,0.083436244,0.000304587,,,
0.566376672,1.765609444,0.083409734,0.00030449,,,
0.566286734,1.765889858,0.083384042,0.000304325,,,
0.566196796,1.766170361,0.083355498,0.000304269,,,
0.566106859,1.766450953,0.083328136,0.000304458,,,
0.566016921,1.766731634,0.08329922,0.000303788,,,
0.565926984,1.767012404,0.083273674,0.000303927,,,
0.565837046,1.767293264,0.083251497,0.000304054,,,
0.565747108,1.767574213,0.083223103,0.000304147,,,
0.565657171,1.767855251,0.083197494,0.000304188,,,
0.565567233,1.768136379,0.083170168,0.000304245,,,
0.565477296,1.768417596,0.083144322,0.000304391,,,
0.565387358,1.768698903,0.083115239,0.000304165,,,
0.565297421,1.768980299,0.083091593,0.000304166,,,
0.565207483,1.769261785,0.083064759,0.000304352,,,
0.565117545,1.76954336,0.083035782,0.000304562,,,
0.565027608,1.769825025,0.083015431,0.000304226,,,
0.56493767,1.770106779,0.082988893,0.00030419,,,
0.564847733,1.770388624,0.08296011,0.000304118,,,
0.564757795,1.770670558,0.082933009,0.000304421,,,
0.564667858,1.770952581,0.0829049,0.000304169,,,
0.56457792,1.771234695,0.082876123,0.000304511,,,
0.564487982,1.771516899,0.082850526,0.000304756,,,
0.564398045,1.771799192,0.082823962,0.000305049,,,
0.564308107,1.772081576,0.082799672,0.000305208,,,
0.56421817,1.772364049,0.082770611,0.000305242,,,
0.564128232,1.772646613,0.082745776,0.000305275,,,
0.564038295,1.772929267,0.082719493,0.000305199,,,
0.564,1.773049645,0.082707664,0.000305427,,,
0.563910062,1.773332428,0.08267663,0.000305216,,,
0.563820125,1.7736153,0.08265232,0.00030546,,,
0.563730187,1.773898263,0.08262738,0.000306118,,,
0.56364025,1.774181316,0.082600434,0.000305831,,,
0.563550312,1.774464459,0.082574039,0.000306035,,,
0.563460375,1.774747693,0.082549714,0.000305167,,,
0.563370437,1.775031017,0.082520414,0.000304755,,,
0.5632805,1.775314432,0.082490549,0.000304683,,,
0.563190562,1.775597937,0.082461625,0.000304599,,,
0.563100624,1.775881533,0.082431283,0.000304503,,,
0.563010687,1.776165219,0.082404994,0.000304357,,,
0.562920749,1.776448996,0.082377641,0.000304355,,,
0.562830812,1.776732864,0.082347794,0.00030421,,,
0.562740874,1.777016822,0.082320229,0.000303766,,,
0.562650937,1.777300871,0.082299671,0.000303736,,,
0.562560999,1.777585011,0.0822704,0.000303734,,,
0.562471062,1.777869242,0.082243695,0.000303356,,,
