infid^{-1},0_Character,0_Cross_Character,Sample#,Variance,Variance(amp),0_Character(amp),0_Cross_Character(amp),Variance_thrifty,Variance_thrifty(amp),Sample#_thrifty
140.04353,0.006577942,0.0065265517,11465,0.0001014104723454,31.822108041982048,2064.126,2047.9999,1.9332880366689835,606656.2886090253,218569513
121.629555,0.00872043,0.008652303,11469,0.0001344982436449,31.83573105032244,2064.1255,2047.9999,1.929046945145957,456605.3657269274,164508329
105.63667,0.0115607735,0.011470452,11475,0.0001783935324513,31.851397517407587,2064.1265,2047.9999,1.9241695196329112,343552.18722637126,123776899
91.74646,0.015326312,0.015206572,11482,0.000236632905778,31.86938793571307,2064.1262,2047.9996,1.9185613450695964,258389.15168392812,93093885
79.68281,0.020318279,0.02015954,11489,0.0003139106592934,31.890060416858493,2064.126,2047.9999,1.912114335501976,194250.94331088275,69985813
69.20551,0.026936099,0.026725668,11498,0.0004164634852482,31.91378427300297,2064.1255,2048.0,1.90470496218482,145958.39832308676,52586706
60.105816,0.035709463,0.035430476,11507,0.0005525811641447,31.9410391762764,2064.1265,2048.0,1.896191870791469,109606.23119397926,39489544
52.202534,0.04734052,0.046970673,11519,0.0007332811491659,31.972286122341224,2064.126,2048.0,1.8864138200280212,82250.80171183846,29633777
45.33856,0.062759705,0.062269382,11532,0.0009732063172984,32.00813093190474,2064.1265,2048.0,1.8751874575211545,61673.71151968536,22220148
39.377037,0.083201304,0.08255129,11546,0.0012918464771601,32.04918115616441,2064.126,2047.9999,1.8623036716893488,46201.548556270296,16645751
34.199432,0.11030076,0.109439015,11563,0.0017151227090581,32.09615450958679,2064.1265,2048.0,1.847525907518324,34573.89764300754,12456476
29.702547,0.14622748,0.14508502,11583,0.00227757502412,32.149929129406075,2064.1265,2047.9998,1.8305856175925288,25840.28945156141,9309883
25.797012,0.1938552,0.19234067,11605,0.003025175135349,32.21138104724338,2064.1265,2048.0,1.811180969326384,19285.04557199998,6948123
22.404991,0.25699618,0.2549884,11630,0.0040192536405423,32.281591582709254,2064.126,2048.0,1.7889716812385257,14368.551559981031,5176781
19.458996,0.34070238,0.33804077,11659,0.0053415273097385,32.3613271838886,2064.1252,2048.0,1.7635778361717245,10684.531981434511,3849482
16.90037,0.4516726,0.448144,11692,0.0071011833841021,32.45212022342672,2064.1255,2047.9999,1.7345767505938527,7926.945440256352,2855964
14.678152,0.5987885,0.59411037,11729,0.0094440697274678,32.555316163393016,2064.1257,2047.9995,1.701501503026703,5865.365354346545,2113206
12.74815,0.7938195,0.7876179,11771,0.012565149437631,32.672471496169244,2064.1255,2047.9999,1.6638427427899292,4326.399368168674,1558739
11.071914,1.0523756,1.0441539,11819,0.016725392580904,32.80512494532486,2064.1255,2047.9998,1.621049064579593,3179.519813887749,1145535
9.616081,1.3951466,1.3842474,11872,0.0222726682210977,32.952511027222585,2064.1255,2048.0002,1.5725337273500928,2326.570596606735,838229
8.351677,1.8495611,1.8351122,11932,0.0296774993010302,33.12033021749148,2064.1252,2048.0002,1.5176912094709,1693.7557142530266,610235
7.2535257,2.4519856,2.4328296,11998,0.0395600396167449,33.302357271768074,2064.126,2048.0,1.4559023267200768,1225.6049262576505,441567
6.2997684,3.2506263,3.2252307,12073,0.052771960635811,33.509843370065795,2064.126,2048.0,1.3865920870638642,880.4767360519851,317223
5.4714212,4.3093905,4.275724,12155,0.0704380646052339,33.73865070159196,2064.1257,2048.0,1.3092427595799736,627.1053072882817,225936
4.7519917,5.7130094,5.668376,12246,0.0940759934815039,33.98992090745898,2064.1265,2048.0002,1.2234802566752536,442.04685613451,159263
4.127158,7.573802,7.514632,12334,0.125620411564678,34.23595396023613,2064.126,2048.0,1.129061374038006,307.7086974830052,110863
3.5844839,10.040679,9.962234,12434,0.1678830365855847,34.51278846551436,2064.1265,2048.0,1.026290540572136,210.98110357842944,76013
3.1131654,13.311031,13.207042,12540,0.224465690404379,34.80762331062616,2064.1255,2047.9999,0.9158825945757088,142.02480695966656,51169
2.7038195,17.646595,17.50873,12645,0.3000755026508458,35.099901515927904,2064.1262,2048.0002,0.7992197946223468,93.48492573705742,33681
2.3482978,23.39429,23.211523,12744,0.4009097794391458,35.37308716491403,2064.126,2048.0,0.6786723979474004,59.88064926377933,21574
2.0395234,31.01408,30.771776,12843,0.5356407702819037,35.64930273854283,2064.1265,2048.0,0.5585056526352421,37.17106351240314,13392
1.7713493,41.11571,40.7945,12900,0.7132108757926661,35.80522045708553,2064.126,2048.0002,0.4425876289104842,22.219161488677912,8005
1.538437,54.507565,54.08172,12943,0.9486860698190333,35.92542895852982,2064.1262,2047.9999,0.3401420590284455,12.880709189463968,4640
1.33615,72.26131,71.69675,12930,1.256451777501914,35.89023324505786,2064.1265,2047.9999,0.2588271547634353,7.393333449759262,2663
1.1604614,95.79766,95.04922,12782,1.6466083433713956,35.47902850449593,2064.1265,2048.0,0.2009978851756785,4.330847542585809,1560
1.007874,127.0,126.00781,12424,2.1217646885973718,34.48495768663087,2064.126,2048.0,0.1603460068193574,2.6060973161171583,938
