infid^{-1},Sample#_4,Sample#_thrifty_4,vu,N_mterm,vstar,remain,7_Character,7_Cross_Character,Sample#,Sample#_thrifty,N_m,PartOne_CRM,PartTwo,PartOne_THR
39.69614,7531,267333,0.000768052,1.924617981,0.029368902,1.924617981,0.010071905,0.004198732,1458,2054372,7294.477,0.00010575,1.727881753,0.22610513
38.364056,7298,249509,0.0007949,1.924625806,0.029342958,1.924625806,0.010315322,0.004684912,1440,1916466,13753.865,0.000111061,1.728143585,0.225825178
37.769085,7195,241746,0.000807507,1.92462917,0.029330772,1.92462917,0.011904493,0.008643236,1763,1856700,4961.7627,0.000153902,1.728231868,0.225728074
37.11831,7081,233397,0.000821755,1.924632448,0.029317004,1.924632448,0.012008384,0.007495091,1654,1792045,9997.547,0.000145616,1.728377542,0.225571909
34.373554,6601,199800,0.00088785,1.924641846,0.029253246,1.924641846,0.014137379,0.008656268,1657,1532296,4996.1035,0.000170195,1.728996936,0.224898156
33.66715,6478,191577,0.000906619,1.924642636,0.02923517,1.924642636,0.011554644,0.006812086,1384,1468445,13107.641,0.0001356,1.72921514,0.224662667
32.017403,6190,173047,0.000953705,1.924641802,0.02918987,1.924641802,0.015433441,0.009577425,1599,1325475,1918.645,0.00018639,1.729614374,0.224217299
31.88106,6166,171558,0.000957808,1.924641591,0.029185909,1.924641591,0.016436581,0.005920867,1469,1313909,6709.941,0.000165756,1.72966223,0.22416527
31.461134,6093,167012,0.000970686,1.924640391,0.02917352,1.924640391,0.016711889,0.010671017,1665,1278912,2889.513,0.000204512,1.729758209,0.224055701
31.001863,6013,162111,0.000985186,1.924638696,0.029159598,1.924638696,0.02163727,0.006889174,1679,1241183,1801.6355,0.000213145,1.729864752,0.223933542
29.922018,5824,150874,0.001021032,1.924632351,0.029125173,1.924632351,0.016535662,0.010687342,1543,1154122,4636.785,0.000202452,1.730237998,0.223519527
29.616764,5771,147772,0.001031655,1.924630122,0.029115005,1.924630122,0.020025906,0.007197391,1521,1130228,6710.3506,0.000202276,1.730319848,0.223425279
29.434126,5739,145931,0.001038108,1.92462845,0.029108809,1.92462845,0.018269379,0.008248446,1481,1115930,5329.312,0.000196698,1.730393373,0.223343886
28.827179,5633,139896,0.001060154,1.924622637,0.02908768,1.924622637,0.015718429,0.007389386,1312,1069135,5288.327,0.000169884,1.73063125,0.223079068
28.788002,5626,139511,0.001061606,1.924622244,0.029086286,1.924622244,0.017501853,0.009284836,1446,1066293,7257.947,0.000198379,1.730616666,0.223091864
28.63964,5600,138057,0.001067154,1.924620407,0.02908097,1.924620407,0.019315383,0.011633162,1588,1055204,2002.414,0.000230547,1.730637549,0.223063827
26.967249,5308,122199,0.001133939,1.92459504,0.029017049,1.92459504,0.045482614,0.032478511,2988,934238,379.75552,0.000593809,1.730878624,0.222733465
26.624416,5248,119068,0.001148677,1.924588138,0.02900297,1.924588138,0.026952312,0.008326065,1572,908717,2648.402,0.000262641,1.731330114,0.222260995
26.3999,5209,117040,0.001158545,1.924583138,0.028993546,1.924583138,0.018500663,0.009619728,1330,892718,6838.22,0.000206964,1.731501438,0.222075246
25.829977,5109,111970,0.001184345,1.924569755,0.028968901,1.924569755,0.020162827,0.007848931,1289,853589,10057.7705,0.000205629,1.731729063,0.221809593
25.597734,5069,109936,0.0011952,1.924563412,0.028958555,1.924563412,0.030020724,0.01982619,1914,838501,2434.0474,0.000374694,1.731663774,0.221858193
24.89541,4946,103901,0.001229253,1.924542598,0.028926083,1.924542598,0.026106735,0.014528451,1580,791615,3209.4316,0.000302609,1.732039576,0.221429104
24.57444,4890,101199,0.001245471,1.9245317,0.028910635,1.9245317,0.027268897,0.009654561,1451,770703,3414.376,0.000273508,1.732198119,0.221244216
23.7041,4738,94054,0.001291684,1.924497955,0.028866656,1.924497955,0.024672778,0.013125138,1404,715496,5856.264,0.000279335,1.732619778,0.220744833
23.007133,4616,88522,0.001331228,1.924465215,0.028829062,1.924465215,0.031077169,0.01490518,1542,673019,1409.9115,0.000341942,1.732893356,0.220400922
22.109787,4460,81647,0.001385872,1.924415016,0.028777218,1.924415016,0.034547631,0.022103337,1692,620154,1775.1741,0.000423445,1.733297912,0.219894322
22.018152,4444,80961,0.001391704,1.924409098,0.028771692,1.924409098,0.031586247,0.017791432,1525,614708,6165.2437,0.000366929,1.733401095,0.219779695
21.898684,4423,80071,0.00139938,1.924401595,0.028764413,1.924401595,0.042076743,0.028217376,1961,608284,1095.5647,0.000528908,1.733305447,0.219860561
21.718388,4391,78737,0.001411128,1.924389726,0.028753274,1.924389726,0.031144009,0.017456201,1479,597520,2555.8115,0.00036046,1.733575711,0.21956729
21.602474,4371,77885,0.001418787,1.924381597,0.028746026,1.924381597,0.032836944,0.010623069,1361,590900,3950.9536,0.000320436,1.73365883,0.219468793
21.353996,4327,76075,0.001435489,1.924363559,0.028730208,1.924363559,0.03795323,0.026946138,1777,577289,1112.6921,0.000486257,1.733665551,0.219428217
20.911217,4250,72902,0.001466245,1.924329475,0.028701111,1.924329475,0.031731927,0.015238463,1373,552482,3419.8174,0.000346542,1.734052927,0.218977659
20.767994,4225,71890,0.001476477,1.924317812,0.028691436,1.924317812,0.030833618,0.015246309,1343,544654,3982.975,0.000339395,1.734149395,0.218859853
20.311546,4145,68713,0.001510058,1.924277542,0.028659703,1.924277542,0.044228976,0.033899678,1895,520708,984.38995,0.00058704,1.734199015,0.218738231
20.311056,4145,68710,0.001510092,1.924277458,0.028659668,1.924277458,0.045536049,0.033771639,1917,520713,622.9263,0.000596179,1.734186331,0.218750795
20.011566,4093,66665,0.001532977,1.924248508,0.028638074,1.924248508,0.044278558,0.023248147,1664,504771,1657.1458,0.000504286,1.734445096,0.218441486
19.392935,3985,62539,0.001582498,1.924182553,0.028591376,1.924182553,0.033554183,0.02016751,1358,472661,2393.7544,0.000396019,1.734984809,0.21778912
19.192255,3950,61230,0.001599263,1.924158879,0.028575592,1.924158879,0.032796192,0.018725109,1303,462530,3930.775,0.00037853,1.735138265,0.217596205
18.519901,3832,56943,0.001658092,1.924071657,0.028520239,1.924071657,0.045990878,0.016063518,1407,429736,1961.7539,0.000458643,1.735495743,0.217096153
18.44688,3820,56487,0.001664752,1.924061453,0.028513992,1.924061453,0.056776444,0.011157188,1488,426390,1739.9717,0.000504044,1.735462773,0.217112672
17.695694,3688,51903,0.001736406,1.923944756,0.028446749,1.923944756,0.043268372,0.022856159,1381,390894,4041.553,0.000488059,1.736118855,0.21627265
17.441383,3644,50396,0.001762082,1.923900278,0.028422681,1.923900278,0.035420532,0.023169585,1252,379136,3786.0654,0.000428927,1.736402652,0.215920308
17.396244,3636,50131,0.001766722,1.923892097,0.028418346,1.923892097,0.050058907,0.0286938,1521,377408,2524.7385,0.000585105,1.736258679,0.216051764
17.057192,3577,48161,0.001802342,1.923828059,0.02838499,1.923828059,0.04541562,0.020883227,1318,362079,3556.4668,0.000487537,1.736626939,0.21558611
17.01281,3569,47906,0.001807112,1.923819401,0.028380535,1.923819401,0.051336579,0.026755355,1466,360268,2217.4868,0.000578823,1.736572787,0.215627149
16.977705,3563,47705,0.001810906,1.923811983,0.028376985,1.923811983,0.044190911,0.030910049,1423,358629,2010.7544,0.000555526,1.736655347,0.215533622
16.71154,3516,46194,0.001840175,1.923756964,0.028349631,1.923756964,0.060015683,0.045248404,1769,347372,844.5708,0.000788506,1.736645321,0.215461274
16.463198,3473,44807,0.00186835,1.923702333,0.028323319,1.923702333,0.049401472,0.027039609,1382,336355,1670.1326,0.000564221,1.737066066,0.214959586
16.450638,3471,44737,0.001869797,1.923699389,0.028321971,1.923699389,0.056315447,0.020858889,1389,335882,2815.0503,0.000569862,1.737036581,0.214984779
16.051096,3401,42551,0.00191705,1.923603764,0.028277883,1.923603764,0.051954771,0.036148436,1470,319094,2052.6309,0.000653155,1.737365276,0.214516371
16.049807,3401,42544,0.001917211,1.923603546,0.028277743,1.923603546,0.049365908,0.02844094,1352,318942,3064.1802,0.000573328,1.737432672,0.214448618
15.946833,3383,41990,0.001929775,1.923577355,0.028266026,1.923577355,0.054904501,0.028703072,1406,314760,1222.1854,0.000617911,1.737468885,0.214374496
15.821562,3361,41321,0.001945302,1.923544477,0.028251577,1.923544477,0.066780558,0.022527451,1455,309738,1238.2102,0.000661622,1.737493821,0.214302234
15.607613,3324,40190,0.001972387,1.923486004,0.028226366,1.923486004,0.05393159,0.026696149,1334,300870,2857.0596,0.000593481,1.737809531,0.213902839
15.287886,3268,38531,0.002014303,1.923392531,0.028187398,1.923392531,0.086292158,0.042335655,1799,288653,1308.7493,0.000964262,1.737704532,0.213875396
15.241443,3260,38292,0.002020537,1.923378421,0.028181599,1.923378421,0.055684115,0.038035426,1429,286360,1865.6113,0.000693438,1.738091471,0.213468549
14.787682,3180,36005,0.002083575,1.923230798,0.02812311,1.923230798,0.072915036,0.04153628,1575,269000,390.491,0.000852096,1.738355596,0.212998312
14.542373,3137,34798,0.002119311,1.923143392,0.028089995,1.923143392,0.076708557,0.035669191,1518,259716,1606.037,0.000834824,1.738603839,0.212629548
14.497261,3130,34579,0.002126021,1.923126714,0.028083784,1.923126714,0.118471272,0.082620764,2345,258840,368.794,0.001522346,1.737978238,0.213232261
13.51556,2958,29973,0.002283252,1.922709717,0.027938591,1.922709717,0.114089661,0.077944615,2024,223211,359.70227,0.001446617,1.73915042,0.211497888
13.227217,2908,28684,0.002333954,1.922564927,0.027891931,1.922564927,0.078104777,0.04860105,1447,212740,1069.1345,0.000938308,1.740019921,0.210436936
13.2049265,2904,28586,0.002337961,1.922553004,0.027888237,1.922553004,0.148706917,0.119410027,2546,213084,155.53914,0.002034436,1.738951385,0.211489857
13.000202,2868,27690,0.002375476,1.922442155,0.02785377,1.922442155,0.08341155,0.048344065,1452,205142,1209.1439,0.000975908,1.740244472,0.210051453
12.919186,2854,27339,0.002390658,1.922396489,0.027839832,1.922396489,0.141772233,0.104071585,2290,203302,334.63605,0.001859793,1.739454227,0.210782094
12.524975,2785,25666,0.002467373,1.922159032,0.027769491,1.922159032,0.106505034,0.044414835,1515,189774,1190.6401,0.001120957,1.740628867,0.209299655
12.341705,2753,24906,0.002504748,1.922038847,0.027735299,1.922038847,0.090002764,0.046796765,1388,183788,1136.3066,0.001010023,1.741030043,0.208744103
11.815307,2661,22789,0.002618654,1.921655633,0.027631304,1.921655633,0.091255213,0.057077434,1383,167569,1222.5067,0.001094833,1.741683388,0.20760355
11.432297,2594,21310,0.002708268,1.921336398,0.027549758,1.921336398,0.113318982,0.053736454,1433,156360,987.4804,0.001236225,1.742017024,0.206869133
11.265554,2565,20681,0.002749217,1.921185483,0.027512561,1.921185483,0.100122729,0.059921551,1365,151451,1171.4156,0.001180117,1.742369145,0.206328898
10.811678,2485,19020,0.002867244,1.920731392,0.027405653,1.920731392,0.146949392,0.103099626,1764,139168,512.5614,0.001872674,1.742349452,0.205787593
10.659368,2459,18478,0.002909149,1.920563981,0.027367785,1.920563981,0.148422067,0.093075919,1684,134976,661.1945,0.001804489,1.742622567,0.2053092
10.606327,2449,18292,0.00292404,1.9205035,0.027354356,1.9205035,0.115128398,0.059125676,1334,133202,988.212,0.001282508,1.743225366,0.204632491
10.0856495,2358,16511,0.003078645,1.919850915,0.027215154,1.919850915,0.144848008,0.086447954,1509,119797,642.57166,0.001717478,1.743620542,0.203445526
10.071452,2356,16464,0.0030831,1.919831415,0.027211169,1.919831415,0.15158028,0.101910558,1607,119521,671.759,0.001889328,1.74349581,0.203546774
9.735472,2297,15366,0.003192163,1.91934256,0.027113396,1.91934256,0.164621745,0.095426513,1559,111139,628.3032,0.001934839,1.743958555,0.2024974
9.699063,2290,15250,0.003204448,1.919286075,0.027102408,1.919286075,0.145300684,0.086920724,1434,110110,760.3988,0.001718504,1.744266118,0.202122365
9.347966,2229,14149,0.00332794,1.918701819,0.026992151,1.918701819,0.141495347,0.072594325,1294,101604,1236.1396,0.001571681,1.744989262,0.200704708
9.261157,2214,13884,0.003359958,1.918545796,0.026963638,1.918545796,0.137749423,0.081612978,1299,99571,974.0632,0.0016109,1.745137383,0.200372051
9.183132,2200,13647,0.003389263,1.91840092,0.026937568,1.91840092,0.172889954,0.094550654,1466,97968,569.7043,0.001982091,1.744843107,0.200495381
9.174325,2199,13621,0.0033926,1.918384457,0.0269346,1.918384457,0.19097791,0.081832408,1484,97825,380.3579,0.002023544,1.744733318,0.200585738
9.048048,2176,13243,0.00344122,1.918140489,0.026891392,1.918140489,0.204176928,0.119891286,1644,95078,375.88812,0.002418347,1.744630475,0.200401407
8.7846,2130,12473,0.003547288,1.917592905,0.026797392,1.917592905,0.245424467,0.077939628,1573,89250,381.07236,0.002407168,1.744889282,0.199501015
8.708109,2117,12254,0.003579314,1.917423352,0.026769057,1.917423352,0.425431951,0.29280179,2891,88858,123.24109,0.005466598,1.742064863,0.202127546
8.6295185,2103,12031,0.003612833,1.91724387,0.026739446,1.91724387,0.180802902,0.088571579,1355,85580,325.2699,0.001985004,1.7457981,0.198185217
8.492582,2079,11647,0.003672755,1.916917648,0.026686583,1.916917648,0.186366588,0.113033071,1423,82713,614.50726,0.002214413,1.74587157,0.197732661
8.45804,2073,11552,0.003688184,1.916832538,0.026672987,1.916832538,0.171253723,0.111911712,1364,81910,891.59454,0.002087686,1.746100397,0.197405129
8.318785,2049,11170,0.003751724,1.916477196,0.026617057,1.916477196,0.376644545,0.229958753,2334,80078,146.7486,0.004591477,1.743616074,0.19947818
8.234419,2034,10942,0.003791298,1.916252323,0.026582293,1.916252323,0.233678655,0.093852277,1451,77457,773.18115,0.002425706,1.745954264,0.196880351
8.183186,2025,10805,0.003815738,1.916112134,0.026560834,1.916112134,0.1904441,0.107025299,1349,76253,625.53503,0.002191232,1.746438856,0.196234112
8.157824,2020,10737,0.003827951,1.916041551,0.026550116,1.916041551,0.227438824,0.135091707,1537,75938,441.84564,0.002694896,1.745957931,0.196633736
7.7323623,1946,9637,0.004045194,1.9147399,0.026360221,1.9147399,0.220084349,0.11785387,1362,67427,724.1431,0.002491177,1.746925166,0.194174955
7.53354,1911,9144,0.004155384,1.914046211,0.026264386,1.914046211,0.266661501,0.13579612,1479,63838,429.74472,0.002984477,1.746721631,0.193588967
7.3501654,1878,8702,0.004262467,1.913350688,0.026171579,1.913350688,0.27871233,0.143913469,1479,60492,359.679,0.003133981,1.746896884,0.192625382
7.2766485,1866,8528,0.004306961,1.913055619,0.0261331,1.913055619,0.246599492,0.144395312,1384,59053,147.52512,0.002885874,1.747368539,0.19182018
7.177351,1848,8295,0.004368559,1.912641245,0.026079935,1.912641245,0.251574342,0.148275513,1379,57294,620.54065,0.002950474,1.747480226,0.191240954
7.109894,1836,8140,0.004411416,1.91234857,0.026042997,1.91234857,0.247692533,0.135727209,1325,56069,381.92047,0.002820254,1.747706965,0.190684601
7.099012,1834,8115,0.004418405,1.912300708,0.026036975,1.912300708,0.370802445,0.16952012,1675,56302,275.545,0.004036161,1.746265701,0.192071982
7.091996,1833,8099,0.004422928,1.912269436,0.026033081,1.912269436,0.285514285,0.147876913,1433,55887,418.81534,0.003206884,1.747280556,0.191021961
6.996699,1816,7882,0.004485249,1.911836905,0.025979477,1.911836905,0.301046517,0.145347756,1435,54266,457.99982,0.003303495,1.747302224,0.190514158
6.6489186,1755,7118,0.00472837,1.910082375,0.025771345,1.910082375,0.312934284,0.174193957,1421,48468,223.05495,0.003602413,1.747638764,0.188214955
6.385618,1709,6567,0.004930696,1.908541113,0.025599331,1.908541113,0.308655049,0.196353301,1379,44257,305.00296,0.003726381,1.747999107,0.186141337
6.3851905,1709,6566,0.004931043,1.908538421,0.025599042,1.908538421,0.394357265,0.11636075,1389,44369,484.77267,0.00377062,1.74749244,0.186645024
6.1980133,1675,6189,0.005085733,1.907311067,0.025468245,1.907311067,0.494264967,0.366721048,1936,41980,93.36966,0.006474471,1.74547625,0.187303062
6.183708,1673,6161,0.005097966,1.907212169,0.025457948,1.907212169,0.423331375,0.178685769,1487,41392,151.62321,0.004465912,1.747172555,0.185497562
6.034167,1647,5869,0.005229329,1.906133722,0.025347401,1.906133722,0.402280944,0.219651577,1471,39143,252.74866,0.00461021,1.747390691,0.184090432
5.8255677,1610,5475,0.005424299,1.904477578,0.025184172,1.904477578,0.371173151,0.244381437,1393,36074,402.6944,0.004545365,1.74783813,0.181823621
5.6740627,1583,5199,0.005575263,1.903149887,0.025058464,1.903149887,0.396839634,0.234466642,1367,33993,294.81085,0.004655212,1.747755889,0.180452462
5.529119,1557,4941,0.00572774,1.901768526,0.024932066,1.901768526,0.483758904,0.297082191,1525,32236,118.4879,0.005801776,1.746632846,0.180067746
5.251371,1508,4469,0.006044489,1.898771677,0.024671402,1.898771677,0.708192169,0.401646025,1826,29054,126.76235,0.008324974,1.743834424,0.179608655
5.2477145,1507,4463,0.006048891,1.898728792,0.024667795,1.898728792,0.56191042,0.379282021,1617,28745,144.39024,0.007017175,1.745491699,0.177904888
5.1598835,1491,4319,0.006156621,1.897670068,0.024579726,1.897670068,0.524251064,0.256083245,1387,27479,230.6025,0.005760547,1.746481663,0.175768131
5.1347218,1487,4278,0.006188191,1.897356312,0.024553974,1.897356312,0.62782894,0.260006566,1504,27335,107.500854,0.006591101,1.74536301,0.176547276
5.016726,1466,4090,0.006340654,1.895815947,0.024429939,1.895815947,0.718399163,0.43601009,1756,26146,80.94344,0.008643803,1.743488315,0.17675757
5.0120173,1465,4083,0.006346889,1.895751988,0.024424876,1.895751988,0.722900003,0.373096525,1688,26051,174.53983,0.008190389,1.743742669,0.176434195
4.980634,1459,4034,0.0063888,1.895321294,0.024390892,1.895321294,0.54700753,0.340213732,1442,25380,138.06639,0.006568008,1.745747851,0.173964335
4.9323573,1451,3959,0.00645435,1.894641943,0.024337821,1.894641943,0.795821116,0.630927333,2008,25370,46.373184,0.010744541,1.741653957,0.177325807
4.9247274,1449,3947,0.006464832,1.894532519,0.024329347,1.894532519,0.578085429,0.336385679,1449,24755,155.37947,0.006772179,1.7453889,0.173472966
4.8638763,1439,3854,0.006549674,1.893640918,0.024260837,1.893640918,0.587625578,0.332582281,1431,24049,254.52396,0.006808667,1.745241132,0.172660623
4.799035,1427,3756,0.006642556,1.892651414,0.02418604,1.892651414,0.710228908,0.241337693,1437,23409,117.91866,0.007042927,1.744298726,0.172538728
4.7801332,1424,3728,0.006670129,1.892354807,0.024163881,1.892354807,0.718785453,0.457161583,1658,23340,100.54674,0.008779768,1.743135122,0.173383566
4.7626867,1420,3702,0.006695782,1.892077988,0.024143273,1.892077988,0.71056819,0.527985786,1713,23171,110.75729,0.009262651,1.742852307,0.173368954
4.7517376,1418,3686,0.006711979,1.891902287,0.024130266,1.891902287,0.534432397,0.333189161,1334,22679,249.72536,0.006385469,1.745650046,0.170382506
4.7468505,1418,3678,0.006719237,1.891823586,0.024124447,1.891823586,0.887306707,0.528221417,1882,23232,123.61587,0.01063236,1.740947275,0.175000758
4.699465,1409,3609,0.006790415,1.891046285,0.024067403,1.891046285,0.74876467,0.568852202,1758,22523,90.89927,0.009866393,1.742141914,0.172971774
4.524114,1378,3357,0.007067413,1.887943095,0.023846561,1.887943095,0.823842411,0.595788985,1755,20674,98.502884,0.010629728,1.740817098,0.170972557
4.438018,1362,3238,0.007211846,1.88627532,0.023732157,1.88627532,0.852994096,0.460189243,1613,19701,54.14254,0.009789776,1.740907825,0.169099652
4.3366055,1344,3100,0.007389697,1.884175351,0.023591944,1.884175351,0.739935913,0.451507018,1459,18495,187.11072,0.008827515,1.741790028,0.165977268
4.1499944,1310,2856,0.00774092,1.879879306,0.023317268,1.879879306,1.179130132,0.703278368,1904,17192,47.871815,0.014146547,1.735059108,0.168137465
3.9569736,1275,2617,0.008141022,1.874747524,0.02300786,1.874747524,0.792964883,0.49550316,1358,14834,174.39062,0.009497443,1.738950958,0.158804426
3.9097266,1266,2560,0.008245323,1.873368923,0.022927817,1.873368923,0.930767672,0.49456712,1430,14526,156.4107,0.010546544,1.737124968,0.159171771
3.8699884,1259,2513,0.00833513,1.872167828,0.022859095,1.872167828,1.104800541,0.613134736,1605,14368,64.14926,0.012804513,1.734391593,0.160635329
3.7244778,1232,2345,0.008681301,1.867422571,0.022595892,1.867422571,0.860245173,0.516582961,1309,12807,212.19917,0.010119197,1.736112426,0.153906037
3.5961916,1208,2202,0.009011166,1.86273058,0.022347612,1.86273058,1.428139221,0.910855422,1805,12303,72.25119,0.017538031,1.72671581,0.158362382
3.3188758,1156,1914,0.00981716,1.850580286,0.021751095,1.850580286,1.222684487,0.624970014,1362,9785,128.3401,0.013625411,1.726062894,0.146268487
3.2598038,1145,1856,0.010007745,1.84756703,0.0216121,1.84756703,1.239356899,0.6810445,1364,9360,92.95439,0.014163835,1.724490609,0.14468852
3.192873,1132,1791,0.010232796,1.843941314,0.021448986,1.843941314,1.636072668,0.372041217,1366,9024,167.56375,0.014813151,1.720264617,0.145125684
3.1528895,1125,1754,0.010372107,1.841660067,0.021348551,1.841660067,1.350893088,0.846822436,1427,8678,100.9208,0.01626376,1.72021975,0.142788869
3.1123455,1117,1716,0.010517281,1.839253509,0.021244323,1.839253509,1.572982277,0.688140327,1429,8474,104.76783,0.016735025,1.71759214,0.142905693
3.051311,1105,1660,0.010743612,1.835441636,0.021082712,1.835441636,1.287049972,0.813780645,1325,7901,125.93083,0.01546029,1.71852805,0.137996298
2.9614172,1088,1580,0.01109519,1.829377227,0.020833797,1.829377227,1.651853943,0.916780963,1455,7503,66.41635,0.019035978,1.711555311,0.138655714
2.9042947,1077,1531,0.011330733,1.825217549,0.020668443,1.825217549,1.483168697,0.786911609,1304,6997,151.93143,0.01668662,1.7121287,0.133757292
2.8877993,1073,1516,0.011400614,1.823968672,0.020619608,1.823968672,1.868505503,1.106965837,1556,7156,69.9363,0.022144648,1.705951301,0.138636979
2.8831081,1072,1512,0.011420646,1.823609291,0.020605625,1.823609291,1.905108485,0.728009411,1425,7060,62.859375,0.019487582,1.707143013,0.137071903
2.8024147,1056,1445,0.011776493,1.817135749,0.020358624,1.817135749,1.49640862,1.009744796,1327,6384,122.56331,0.018449242,1.707350169,0.130144204
2.7938745,1055,1438,0.011815454,1.816416618,0.020331743,1.816416618,1.707051635,1.079934157,1419,6446,79.229996,0.020620371,1.704410325,0.132338037
2.776634,1051,1424,0.01189488,1.814943795,0.020277019,1.814943795,2.129498547,0.879895974,1482,6496,63.629692,0.022332297,1.700067974,0.13515284
2.7211726,1040,1379,0.012157748,1.810008729,0.020096814,1.810008729,2.419510778,1.473150337,1731,6386,42.313316,0.029138651,1.691923403,0.13818214
2.716996,1039,1376,0.012178015,1.809624406,0.020082978,1.809624406,2.366359388,1.556333358,1737,6349,39.538105,0.029368272,1.691954975,0.13775241
2.4793558,991,1195,0.013453038,1.784352271,0.019228609,1.784352271,2.597764704,1.695753966,1618,4992,38.415024,0.03203374,1.676317807,0.127263073
2.4274783,980,1158,0.013767444,1.777795896,0.019022718,1.777795896,2.541112701,1.813714759,1584,4686,31.995693,0.032454974,1.673045589,0.123773025
2.4073803,975,1144,0.01389321,1.775138178,0.018940887,1.775138178,2.403943588,1.181803691,1367,4431,85.17539,0.026470867,1.675901363,0.118177702
2.3502378,963,1104,0.014263548,1.767195656,0.018701599,1.767195656,2.300034049,1.260548872,1316,4093,87.76348,0.026210456,1.672492233,0.113405022
2.3434904,962,1100,0.014308589,1.766218444,0.018672684,1.766218444,2.68811917,1.813244302,1540,4264,32.16973,0.033495735,1.665353855,0.119537273
2.3102005,954,1077,0.014534936,1.761266824,0.018527869,1.761266824,3.642895762,2.60989053,1922,4505,30.081192,0.047032815,1.648798182,0.130996511
2.3010473,952,1071,0.014598422,1.759866626,0.018487422,1.759866626,2.604039251,1.484950468,1402,3962,48.317875,0.0302467,1.664252666,0.114101382
2.2904108,950,1064,0.014672892,1.758218109,0.018440069,1.758218109,2.441970176,1.662991908,1397,3874,49.354744,0.030357,1.664401214,0.112256963
2.2788072,947,1056,0.014754994,1.756392297,0.018387976,1.756392297,2.639788246,1.891486461,1485,3906,55.50674,0.033646977,1.660252016,0.114528257
2.2784057,947,1056,0.014757851,1.75632878,0.018386167,1.75632878,2.821817406,1.600095975,1459,3927,57.45987,0.032798641,1.659451439,0.115263508
2.18647,927,996,0.015442328,1.740785541,0.017956672,1.740785541,3.023431657,1.662694983,1431,3516,62.889862,0.034719696,1.648380029,0.110362184
2.166324,922,983,0.015600811,1.737105936,0.017858415,1.737105936,2.980516,1.96181765,1466,3434,45.602436,0.03667585,1.645543419,0.109420933
2.155868,920,977,0.01568434,1.735154588,0.01780681,1.735154588,2.820635364,1.839099644,1398,3321,63.690598,0.034469093,1.646710854,0.106250543
1.977784,878,869,0.017256577,1.696897769,0.016857958,1.696897769,3.693729635,1.787425594,1379,2688,43.213623,0.040525607,1.615164886,0.098590841
1.9656329,875,862,0.017375302,1.693893307,0.016788012,1.693893307,3.362369171,2.339583957,1405,2600,46.16072,0.042212933,1.61480391,0.095877409
1.9500395,871,853,0.017530052,1.689953535,0.016697198,1.689953535,4.006225106,2.715098109,1560,2715,31.155022,0.050083533,1.603849498,0.102801236
1.8961909,857,822,0.018086056,1.675576405,0.016374155,1.675576405,3.909681188,2.273939848,1409,2407,46.006027,0.045798525,1.59799558,0.09395498
1.8229833,838,781,0.018900371,1.653906033,0.015910103,1.653906033,4.945029543,3.390005536,1645,2383,35.7632,0.062301876,1.56897843,0.100837706
1.7702949,824,752,0.01953276,1.636583254,0.015557006,1.636583254,4.547401188,2.526435772,1397,2005,34.883606,0.052384728,1.566099106,0.086041154
1.7615604,822,748,0.019641655,1.633557455,0.015496834,1.633557455,4.261163741,2.819058972,1388,1932,36.19863,0.052409831,1.566266254,0.082788035
1.7607075,821,747,0.019652358,1.63325961,0.015490934,1.63325961,4.643337577,2.483197804,1393,1980,31.323988,0.052766463,1.563159723,0.085590821
1.7118064,808,721,0.020285563,1.615411917,0.015144786,1.615411917,5.124452684,3.759076628,1563,1944,28.549702,0.066243598,1.541748424,0.088808279
1.6690642,795,698,0.02087295,1.598485591,0.014829157,1.598485591,5.107112533,3.517320182,1470,1744,30.994205,0.064098804,1.532212163,0.081102585
1.6398526,787,683,0.021294079,1.58613414,0.014606054,1.58613414,5.116355649,3.679497169,1451,1633,33.130028,0.06532847,1.523663592,0.077076602
1.5752708,767,650,0.022287316,1.556302882,0.014090203,1.556302882,6.354842819,3.621795031,1491,1563,28.27077,0.074243036,1.491132452,0.079260633
1.5349922,754,629,0.022954352,1.535727615,0.01375175,1.535727615,8.664242822,4.911725493,1802,1819,22.229746,0.101981681,1.446237325,0.103242041
1.5349363,754,629,0.022955302,1.535697937,0.013751269,1.535697937,7.48952327,5.062182431,1697,1637,23.476984,0.094040946,1.459891295,0.08955791
1.4722681,733,597,0.024075112,1.500202799,0.01319716,1.500202799,10.87545962,2.859262025,1691,1729,20.598385,0.102928298,1.407442575,0.105957383
1.4303483,718,575,0.024886127,1.473767943,0.012806588,1.473767943,6.965368311,4.153925787,1383,1106,35.383984,0.082441387,1.427675329,0.058899202
1.3527535,688,535,0.026538199,1.418088444,0.012037984,1.418088444,8.998350339,4.298914733,1437,1055,28.75086,0.09888219,1.367477791,0.062648638
1.341175,684,529,0.026803355,1.408928666,0.011917916,1.408928666,8.011199847,4.953611976,1392,919,31.077274,0.096231983,1.370288367,0.050558214
1.3336457,680,525,0.026978588,1.402842024,0.011839053,1.402842024,7.95701613,5.646937281,1430,902,24.559326,0.101138444,1.365020971,0.049660106
1.2891139,662,502,0.028062773,1.364603016,0.011359718,1.364603016,8.517938624,5.881829467,1409,802,26.830196,0.107003957,1.332255539,0.043707195
1.2817531,658,498,0.028250261,1.357890332,0.011278307,1.357890332,8.714474288,5.93578672,1413,796,25.556324,0.108892562,1.325386808,0.043781831
