infid^{-1},Sample#_4,Sample#_thrifty_4,vu,N_mterm,vstar,remain,1_Character,1_Cross_Character,Sample#,Sample#_thrifty,N_m,PartOne_CRM,PartTwo,PartOne_THR
7.537595,1911,9154,0.004153117,1.914060984,0.026266422,1.914060984,1.908750443,1.640349173,9208,361366,1136.3066,0.027378662,0.837708876,1.10261853
7.458861,1898,8962,0.004198372,1.913769811,0.026227147,1.913769811,2.028656519,1.658189621,9364,352899,1112.6921,0.028443655,0.84038038,1.099616578
7.401232,1887,8824,0.004232134,1.91355015,0.026197899,1.91355015,2.132624694,1.75063677,9706,344402,1095.5647,0.029964185,0.849858571,1.089889478
7.3114104,1872,8610,0.004285846,1.91319634,0.026151404,1.91319634,2.015849445,1.662335044,8985,338464,1069.1345,0.028370874,0.841778529,1.097569215
7.0292673,1822,7956,0.004463792,1.91198672,0.025997985,1.91198672,2.292492245,1.941463045,9554,305415,988.212,0.03266765,0.866592283,1.071392422
7.0266647,1822,7950,0.004465499,1.911974969,0.025996503,1.911974969,2.318060553,1.898572927,9507,306649,987.4804,0.032533249,0.861445036,1.076526437
7.015661,1820,7925,0.004472743,1.91192433,0.02599028,1.91192433,2.198765696,1.880319521,9175,306590,984.38995,0.03146643,0.858210488,1.079704122
6.978765,1813,7841,0.004497206,1.911753189,0.025969255,1.911753189,2.269199082,1.933950274,9353,301337,974.0632,0.032426569,0.865291574,1.072430871
6.6768055,1760,7177,0.004707951,1.910234167,0.02578883,1.910234167,2.420996003,2.05272414,9119,273836,891.59454,0.034509534,0.871418453,1.064604544
6.4983487,1728,6800,0.004842032,1.909225645,0.025674639,1.909225645,2.695306534,2.156460071,9365,256615,844.5708,0.037430695,0.881776869,1.053123415
6.217641,1679,6228,0.005069102,1.907445503,0.025482344,1.907445503,3.227581092,2.479014636,10075,229587,773.18115,0.044040857,0.903874458,1.029053389
6.1660314,1670,6126,0.005113188,1.907089166,0.025445171,1.907089166,2.864694966,2.402083364,9163,226559,760.3988,0.04062787,0.899997253,1.032537084
6.0172386,1644,5837,0.005244673,1.906006105,0.02533459,1.906006105,3.203119269,2.622392951,9645,212289,724.1431,0.044949271,0.915498644,1.01584205
5.795511,1604,5420,0.005453642,1.904223045,0.025159756,1.904223045,3.389256243,2.757044184,9447,195263,671.759,0.047419583,0.922266703,1.007116098
5.749759,1596,5336,0.005498832,1.90382704,0.025122078,1.90382704,3.114265288,2.563695338,8605,195257,661.1945,0.043785165,0.905748853,1.023200265
5.668208,1582,5188,0.005581295,1.903096085,0.025053496,1.903096085,3.523213348,2.961246317,9536,183867,642.57166,0.050030727,0.936843094,0.991306487
5.604923,1571,5075,0.00564701,1.902505093,0.02499897,1.902505093,3.607471699,2.894809607,9352,180585,628.3032,0.050163451,0.931798472,0.995705591
5.5925617,1568,5053,0.005660024,1.902387131,0.024988185,1.902387131,3.525467636,3.049517475,9417,177751,625.53503,0.050725997,0.943001527,0.984373789
5.5808883,1566,5032,0.005672369,1.902274824,0.024977945,1.902274824,3.400657812,2.945237711,9058,178271,622.9263,0.048948972,0.935845762,0.991407007
5.5701914,1564,5014,0.005683736,1.902171687,0.024968549,1.902171687,3.516507254,2.909253545,9133,178320,620.54065,0.04956717,0.931641118,0.995499118
5.5430465,1560,4966,0.005712771,1.901906165,0.024944512,1.901906165,3.412144646,2.740932528,8670,178161,614.50726,0.047450782,0.922464196,1.00438648
5.3371544,1523,4612,0.005943025,1.899750552,0.024754681,1.899750552,3.973592498,3.33702345,9538,158875,569.7043,0.056404802,0.958647127,0.965858107
5.0624175,1474,4162,0.006280775,1.896425878,0.024478639,1.896425878,4.561988232,3.743499201,9750,139160,512.5614,0.064087341,0.98085484,0.940049677
4.923275,1449,3945,0.006466875,1.894511577,0.024327758,1.894511577,5.142455961,3.950070692,10089,130264,484.77267,0.070171581,0.988585484,0.930253851
4.785393,1424,3736,0.00666247,1.892437653,0.024170085,1.892437653,4.780426378,3.821878136,9042,123612,457.99982,0.06635263,0.982352053,0.934255685
4.700243,1409,3610,0.006789264,1.891059386,0.024068368,1.891059386,5.249141699,4.345222472,9719,115536,441.84564,0.074031196,1.010199111,0.904928643
4.6354327,1398,3516,0.006889055,1.889956118,0.023988603,1.889956118,5.20133818,4.400034615,9465,112613,429.74472,0.074075725,1.007124649,0.906820072
4.576108,1387,3431,0.006982996,1.888902563,0.023913723,1.888902563,4.686563576,3.812957286,8192,112932,418.81534,0.065524382,0.979621487,0.933194799
4.4871726,1371,3306,0.007128705,1.887239923,0.023797999,1.887239923,5.020979087,4.199825056,8539,106364,402.6944,0.071101356,0.997114496,0.913923426
4.418659,1359,3211,0.007245169,1.88588627,0.023705881,1.88588627,5.575598497,4.79949667,9305,99226,390.491,0.080037946,1.030617059,0.878975093
4.3698997,1350,3145,0.00733039,1.884881781,0.023638679,1.884881781,5.87630679,4.879577483,9431,96906,381.92047,0.082981136,1.030894433,0.877626027
4.365045,1349,3138,0.007338984,1.884779598,0.023631905,1.884779598,6.290725979,5.011094111,9877,96067,381.07236,0.087212555,1.036486229,0.871925274
4.3609514,1348,3133,0.007346248,1.884693525,0.023626187,1.884693525,5.713016849,4.805391197,9191,96689,380.3579,0.08113847,1.029061872,0.87925784
4.3574967,1347,3128,0.007352382,1.884620644,0.023621344,1.884620644,6.000074353,5.037579679,9621,95321,379.75552,0.085163233,1.040116821,0.868125166
4.335252,1343,3098,0.007392163,1.884146251,0.02359005,1.884146251,6.013971435,5.09898586,9590,93957,375.88812,0.085742846,1.043278677,0.864457625
4.294147,1336,3044,0.007466825,1.88324941,0.023531429,1.88324941,6.087309594,5.205314026,9563,91590,368.794,0.087127819,1.047978311,0.858802528
4.2408857,1326,2974,0.007565823,1.882046049,0.023453886,1.882046049,6.212466467,5.334082672,9539,88669,359.70227,0.089085808,1.053175713,0.852324222
4.240749,1326,2973,0.007566085,1.882042906,0.023453691,1.882042906,6.035996379,5.194346739,9282,89665,359.679,0.086634423,1.043478325,0.862018273
4.0904527,1299,2781,0.007860134,1.878377049,0.023224742,1.878377049,7.064415181,5.73723241,9834,80964,334.63605,0.0987838,1.06535406,0.836247731
4.0328026,1289,2709,0.007979064,1.876855696,0.023132716,1.876855696,7.244489697,5.901576216,9819,77999,325.2699,0.101440632,1.071307095,0.828681318
3.9051437,1265,2554,0.008255618,1.873232042,0.022919977,1.873232042,6.554318777,5.725255293,8631,73308,305.00296,0.094691809,1.065752999,0.830399021
3.8393414,1253,2477,0.008405772,1.871215107,0.022805212,1.871215107,7.218869659,6.242299805,9135,69133,294.81085,0.103834575,1.084101193,0.809919126
3.7117717,1230,2330,0.008712942,1.866980318,0.022572036,1.866980318,8.653147583,6.740801313,9746,64238,275.545,0.118781775,1.084645429,0.804906926
3.5673797,1203,2171,0.009088761,1.861603625,0.022289626,1.861603625,8.999244975,7.447152603,9631,56399,254.52396,0.126894669,1.119496957,0.764396294
3.5549166,1201,2158,0.009122715,1.861107334,0.022264258,1.861107334,8.534067694,7.333709386,9239,56087,252.74866,0.122404724,1.117885668,0.765485923
3.5335913,1197,2135,0.009181417,1.860245356,0.022220483,1.860245356,8.586783367,7.537365806,9277,54809,249.72536,0.124384855,1.125501028,0.756964811
3.3956037,1171,1991,0.00958018,1.854253197,0.021925068,1.854253197,9.495011732,8.17236389,9388,49171,230.6025,0.136297482,1.141329222,0.734849043
3.339573,1160,1935,0.009752122,1.851597047,0.021798753,1.851597047,10.02909824,7.880228436,9205,48667,223.05495,0.13815061,1.121427955,0.751967846
3.2572932,1145,1853,0.010016055,1.847435208,0.021606115,1.847435208,9.514405912,8.033922964,8602,45454,212.19917,0.135316724,1.13119506,0.737846264
3.058682,1107,1667,0.010715811,1.835914712,0.021102567,1.835914712,11.93120808,10.12018189,9516,36549,187.11072,0.17012906,1.18563988,0.671377398
2.954148,1086,1574,0.011124657,1.828861607,0.020813094,1.828861607,11.37021888,9.126947545,8277,36207,174.53983,0.158020873,1.136461168,0.713213534
2.9528852,1086,1573,0.011129789,1.828771637,0.020809486,1.828771637,12.63622224,11.00975292,9517,32637,174.39062,0.182430956,1.207178022,0.642403101
2.8945098,1075,1522,0.011372128,1.824479204,0.020639557,1.824479204,16.08924811,11.45798688,10613,31858,167.56375,0.212639155,1.192597417,0.652521344
2.796522,1055,1440,0.011803394,1.816639987,0.020340117,1.816639987,14.62174725,12.2753331,9709,27930,156.4107,0.207533425,1.225259258,0.611720846
2.7887197,1054,1434,0.011839131,1.815979069,0.020315463,1.815979069,14.75484714,12.16681479,9663,28005,155.53914,0.20771848,1.21944389,0.616850642
2.787288,1053,1433,0.011845714,1.815857123,0.020310928,1.815857123,13.52563828,11.32322398,8928,28935,155.37947,0.191648284,1.197786322,0.638381729
2.756188,1047,1407,0.011990505,1.813160406,0.020211353,1.813160406,13.33572841,10.45800601,8372,29052,151.93143,0.183446036,1.177692927,0.655678831
2.7533906,1047,1405,0.012003704,1.812913033,0.020202306,1.812913033,12.57471242,11.01043206,8290,28200,151.62321,0.181826904,1.19571111,0.63740423
2.7159262,1039,1375,0.012183257,1.809525771,0.020079451,1.809525771,14.4509154,12.43743649,9172,26048,147.52512,0.207406515,1.225309239,0.604295983
2.708769,1038,1369,0.01221817,1.808862109,0.020055633,1.808862109,16.28719218,12.97777198,9905,25751,146.7486,0.225825455,1.228468396,0.600449346
2.6869152,1033,1352,0.012326017,1.806801902,0.019982232,1.806801902,14.05399292,12.44211058,8856,25558,144.39024,0.204343006,1.221117934,0.6056662
2.6274168,1021,1306,0.012629439,1.800922521,0.019776933,1.800922521,15.06975365,13.3268223,9073,23413,138.06639,0.219027434,1.241336305,0.579363149
2.5331807,1002,1235,0.013141608,1.790722367,0.019434456,1.790722367,17.09330135,14.86074398,9482,20632,128.3401,0.246521926,1.262215081,0.547941741
2.517562,999,1223,0.013230506,1.78891711,0.019375518,1.78891711,17.06460312,13.30159676,8905,22233,126.76235,0.234197387,1.209310458,0.598982169
2.5092912,997,1217,0.01327807,1.787946977,0.019344054,1.787946977,17.15246206,15.20623933,9427,19780,125.93083,0.249636049,1.272430096,0.534860935
2.48612,992,1200,0.013413141,1.785176158,0.019254923,1.785176158,19.20053144,15.50952188,9907,19654,123.61587,0.267841801,1.263013618,0.541417463
2.4823487,991,1197,0.013435382,1.784717544,0.019240276,1.784717544,18.60461667,15.56595499,9731,19371,123.24109,0.263655736,1.268896545,0.535061275
2.4755132,990,1192,0.013475887,1.783881104,0.01921364,1.783881104,16.0334826,14.07752268,8559,20207,122.56331,0.232177435,1.241207614,0.561887131
2.4340081,981,1163,0.013727115,1.778644892,0.019049076,1.778644892,17.09254101,15.11505993,8846,18699,118.4879,0.248387917,1.260793453,0.536900515
2.4281545,980,1159,0.013763299,1.777884099,0.019025472,1.777884099,17.26842383,14.637331,8721,19108,117.91866,0.246041616,1.245242704,0.551666867
2.353267,964,1106,0.014243481,1.76763175,0.018714566,1.76763175,20.06473479,17.24563179,9561,16233,110.75729,0.287855991,1.289473531,0.496872785
2.318414,956,1083,0.014478479,1.762508778,0.018563958,1.762508778,20.54925829,17.31411786,9419,15898,107.500854,0.292101067,1.279878238,0.501194498
2.2887533,950,1063,0.014684606,1.757958954,0.018432671,1.757958954,21.8302225,18.20666776,9700,15014,104.76783,0.308913694,1.291514112,0.484877513
2.2463393,940,1035,0.014989702,1.751128608,0.018239803,1.751128608,21.08612136,18.52589353,9262,14052,100.9208,0.305563912,1.299127574,0.470240836
2.2421722,939,1032,0.015020356,1.750436091,0.01822052,1.750436091,21.41765644,18.91004217,9392,13773,100.54674,0.31110651,1.306385641,0.462270971
2.2192667,934,1017,0.015191095,1.746557575,0.018113393,1.746557575,21.53031463,18.98151512,9247,13535,98.502884,0.312502221,1.301123567,0.463547401
2.1606672,921,980,0.015645935,1.73605375,0.017830566,1.73605375,23.12269308,20.41048768,9418,12089,93.36966,0.335839088,1.318796647,0.435087669
2.155857,920,977,0.015684474,1.735152359,0.017806773,1.735152359,22.34238854,19.8375889,9093,12277,92.95439,0.325341148,1.30879804,0.444161092
2.131892,914,962,0.015879322,1.730568375,0.017686878,1.730568375,23.65891045,20.07826014,9214,12102,90.89927,0.337375719,1.300638341,0.447616912
2.094797,906,939,0.01619055,1.723152502,0.017496722,1.723152502,21.90509642,18.02249688,8151,12321,87.76348,0.307781865,1.267990601,0.472658623
2.0636785,898,920,0.016461123,1.716613663,0.01733278,1.716613663,26.62005395,22.53738426,9693,10434,85.17539,0.379282085,1.324454714,0.409491729
2.0117583,886,889,0.016933051,1.705004904,0.017049816,1.705004904,26.64907699,23.71461066,9450,9297,80.94344,0.388538983,1.340109414,0.381945306
1.9903517,881,876,0.017135515,1.699946211,0.016929581,1.699946211,25.89356453,22.80423094,8957,9457,79.229996,0.37558321,1.319407779,0.397468012
1.9006734,858,824,0.018038492,1.676821005,0.016401636,1.676821005,30.17476948,26.06899604,9420,7838,72.25119,0.433895061,1.335315202,0.35790744
1.8699774,851,807,0.018369592,1.668114519,0.016211414,1.668114519,31.15744439,27.1123739,9448,7271,69.9363,0.449531359,1.342775589,0.341550345
1.822311,838,781,0.018908243,1.653694522,0.015905726,1.653694522,28.76415346,24.96878716,8308,7214,66.41635,0.414243066,1.312513478,0.35708677
1.7909392,830,763,0.019280118,1.643556464,0.015697372,1.643556464,33.79293576,29.8815901,9472,6034,64.14926,0.491232386,1.353973586,0.30528025
1.784525,828,760,0.019357934,1.641416235,0.015654044,1.641416235,31.18186364,27.41690588,8676,6529,63.690598,0.451865802,1.322136543,0.334933736
1.7836717,828,760,0.019368331,1.641129721,0.015648257,1.641129721,29.60649816,24.66043892,8043,7072,63.629692,0.418281376,1.291454847,0.365323131
1.7732719,825,754,0.019495971,1.637604132,0.015577421,1.637604132,35.52196726,30.32657193,9596,6005,62.889862,0.508038189,1.343259447,0.309922106
1.772842,825,754,0.01950128,1.637456985,0.015574483,1.637456985,29.27805749,25.25460444,7991,6672,62.859375,0.420311753,1.305518742,0.347512726
1.6949906,803,712,0.020512775,1.608907967,0.015022129,1.608907967,37.74792114,33.39955435,9480,4843,57.45987,0.548886509,1.355057258,0.268872838
1.6659343,795,697,0.020917342,1.597193584,0.01480557,1.597193584,36.64238555,33.0520652,8985,4758,55.50674,0.537527862,1.338675483,0.273323671
1.645335,788,686,0.021213836,1.588503373,0.014648425,1.588503373,41.02386614,35.37723604,9586,4428,54.14254,0.589450696,1.344228716,0.258923082
1.5709033,766,647,0.022357852,1.554149525,0.014054163,1.554149525,40.83100582,37.45954685,8978,3522,49.354744,0.603822831,1.34791212,0.220291568
1.5543146,760,639,0.02262958,1.545800906,0.013915796,1.545800906,42.17074489,37.6402213,8956,3551,48.317875,0.615542799,1.332264665,0.227452036
1.5471233,758,635,0.022749413,1.542096601,0.013855113,1.542096601,44.52992129,40.0507521,9391,3248,47.871815,0.652489827,1.348668675,0.207283039
1.5227145,750,623,0.023165625,1.529123402,0.013645911,1.529123402,44.46391197,40.88854119,9188,2984,46.373184,0.658369119,1.348556041,0.194213272
1.5192223,749,621,0.023226407,1.527215042,0.01361557,1.527215042,41.8390116,38.67257336,8643,3167,46.16072,0.620825484,1.331610927,0.209219685
1.5166744,748,620,0.023270948,1.525814485,0.013593365,1.525814485,46.30821419,41.72403996,9392,2967,46.006027,0.679117542,1.344814003,0.194593847
1.5100073,746,616,0.023388298,1.522115023,0.013534992,1.522115023,43.64927674,39.46115108,8805,3168,45.602436,0.640931961,1.323649155,0.21200086
1.4699255,732,596,0.024119115,1.498785912,0.013175787,1.498785912,48.57328964,44.38670068,9318,2523,43.213623,0.717103256,1.340397195,0.171564504
1.4545329,726,588,0.02441186,1.489301711,0.013033957,1.489301711,50.80238539,45.23188277,9417,2545,42.313316,0.74086055,1.324939713,0.177395954
1.4060246,709,563,0.025381872,1.457316695,0.01257223,1.457316695,54.40696057,48.50278304,9425,2178,39.538105,0.793906806,1.311872613,0.158016313
1.3859117,701,552,0.025806654,1.443044019,0.012373972,1.443044019,52.46986761,48.88842496,9035,1904,38.415024,0.781765574,1.317673838,0.137744152
1.345337,685,531,0.026707511,1.412248933,0.011961258,1.412248933,55.54502699,52.31403524,9056,1600,36.19863,0.831916955,1.306933441,0.11727675
1.337221,682,527,0.026895163,1.405745253,0.011876598,1.405745253,60.43670431,52.59243989,9351,1979,35.7632,0.871945771,1.260842969,0.156778882
1.3301125,679,523,0.027061662,1.399949654,0.011801855,1.399949654,61.19984662,54.12832687,9441,1749,35.383984,0.889722672,1.276245601,0.135505907
1.3206742,675,518,0.027285883,1.392107199,0.011701752,1.392107199,57.66205301,53.71101669,9007,1537,34.883606,0.858998743,1.287859017,0.115949934
1.2870514,661,501,0.028115127,1.362734013,0.011336989,1.362734013,60.25113136,56.79470779,8988,1284,33.130028,0.902742906,1.278129741,0.095941261
1.2682613,652,490,0.02860043,1.345277213,0.011127449,1.345277213,63.12892678,58.67316183,9074,1233,32.16973,0.939476654,1.262596826,0.093807836
1.2648259,651,489,0.028690937,1.342000173,0.011088683,1.342000173,62.43366216,59.03634286,9005,1141,31.995693,0.936876194,1.268963061,0.084125795
1.2514789,645,481,0.029047973,1.329007378,0.010936746,1.329007378,64.92435842,61.1987152,9146,1070,31.323988,0.972845553,1.261676332,0.078267792
1.248099,643,479,0.029139775,1.325650043,0.010897927,1.325650043,66.63917675,61.48032835,9234,1155,31.155022,0.988296059,1.247882476,0.088665494
1.2465407,643,479,0.029182282,1.324092758,0.010879981,1.324092758,68.10617952,61.75861279,9330,1221,31.077274,1.001813876,1.238462636,0.096510104
1.2448735,642,478,0.029227906,1.32242029,0.01086075,1.32242029,64.15457098,59.48023832,8874,1214,30.994205,0.953503264,1.237251082,0.096029958
1.2264011,633,467,0.029742883,1.303422579,0.010645381,1.303422579,65.80926861,61.80071016,8888,1058,30.081192,0.984169727,1.232918897,0.081149063
1.1989758,620,452,0.030541071,1.273559991,0.01031774,1.273559991,76.36418509,66.54867447,9475,1228,28.75086,1.102567192,1.176531537,0.107346194
1.194774,618,450,0.030667072,1.268799994,0.010266688,1.268799994,70.59691999,66.4877557,9050,890,28.549702,1.057347054,1.213322066,0.065744616
1.1889232,615,446,0.030844228,1.262086422,0.010195225,1.262086422,68.12869276,62.34659333,8540,1020,28.27077,1.006055229,1.189126146,0.083155501
1.1582357,599,429,0.031807214,1.225169927,0.00981304,1.225169927,70.97515871,65.10844618,8449,893,26.830196,1.049240995,1.162752263,0.072230704
1.1304053,583,412,0.032732761,1.189025098,0.009455508,1.189025098,74.74515447,70.3008041,8569,705,25.556324,1.118434961,1.147588424,0.050892182
1.1081364,571,398,0.033512087,1.158096399,0.009161744,1.158096399,80.55701225,78.08157273,8990,501,24.559326,1.22356611,1.14291449,0.024343653
1.1019313,567,394,0.033735729,1.14913866,0.009078651,1.14913866,85.89797355,79.05622102,9224,713,24.285051,1.272456518,1.101614748,0.056602562
1.0834433,556,382,0.034419686,1.121519635,0.008827856,1.121519635,85.8023617,80.41348175,8988,614,23.476984,1.282019281,1.085800582,0.044546909
1.054271,537,363,0.035555619,1.074913941,0.008422173,1.074913941,94.06336153,85.46598374,9167,696,22.229746,1.384863253,1.020590392,0.062745723
1.0358319,525,351,0.036312038,1.043379911,0.008159391,1.043379911,90.93303554,88.61428881,8864,373,21.458958,1.384754047,1.039577656,0.011961646
1.0181683,513,338,0.037066623,1.011533119,0.007903002,1.011533119,94.67317559,92.60424138,8923,342,20.733334,1.444429935,1.010892187,0.008543934
1.0181371,513,338,0.03706798,1.0114754,0.007902547,1.0114754,95.0268482,92.2055759,8918,376,20.732063,1.444080678,1.004871122,0.014506825
1.0148494,510,336,0.037211812,1.005360986,0.007854318,1.005360986,99.58921604,93.20701777,9109,528,20.598385,1.487165419,0.971336968,0.041878336
1.0000036,499,325,0.037875075,0.976987738,0.007634561,0.976987738,103.8003185,95.99884797,9153,572,20.000141,1.541231573,0.931834496,0.052787804
